AppSize(Bytes),AppRestriction,AppType,SupportDeviceNum,DisplayedScreenshotNum,SupportLanguageNum
55676928,4+,Games,43,3,1
103378944,4+,Games,38,5,1
114325504,4+,Games,37,5,2
58260480,9+,Games,40,4,1
266678272,4+,Games,38,5,11
266102784,4+,Games,38,5,11
100835328,4+,Games,38,5,1
168288256,12+,Games,40,5,10
52106240,4+,Games,37,4,13
73325568,12+,Games,38,5,1
154840064,12+,Games,40,5,14
87257088,4+,Games,37,5,7
121892864,4+,Games,37,5,1
147982336,4+,Games,38,5,1
275863552,12+,Games,37,5,34
1258856448,9+,Games,24,5,3
124729344,9+,Games,43,5,8
581873664,4+,Games,38,5,1
33594368,4+,Games,37,5,1
111087616,4+,Games,38,5,1
324570112,4+,Games,37,5,6
79694848,4+,Games,38,5,1
140116992,4+,Games,40,5,16
295349248,4+,Games,37,4,2
909051904,9+,Games,24,5,4
411290624,4+,Games,37,4,7
114503680,12+,Games,37,5,1
104267776,4+,Games,25,5,13
468171776,9+,Games,38,5,1
71521280,9+,Games,40,1,1
218459136,9+,Games,38,5,15
252726272,4+,Games,37,5,1
100804608,4+,Games,37,4,1
179205120,9+,Games,38,5,1
564712448,12+,Games,38,5,1
61067264,12+,Games,37,5,1
38429696,4+,Games,37,5,1
107992064,9+,Games,38,5,2
80132096,4+,Games,38,0,3
258095104,12+,Games,40,5,1
345926656,4+,Games,40,5,1
12455936,4+,Games,40,5,1
202242048,12+,Games,37,5,1
636487680,12+,Games,37,5,1
112036864,4+,Games,38,5,2
138456064,9+,Games,40,5,1
89332736,4+,Games,40,0,1
111053824,4+,Games,38,5,1
566353920,4+,Games,40,5,1
97858560,4+,Games,38,5,1
112238592,4+,Games,38,5,1
191881216,4+,Games,35,5,1
47372288,4+,Games,38,5,1
25849856,4+,Games,38,4,2
794261504,9+,Games,37,5,1
59320320,4+,Games,40,5,2
424078336,12+,Games,38,5,1
53539840,4+,Games,37,5,8
310630400,9+,Games,37,3,1
86316032,4+,Games,40,5,1
294790144,4+,Games,38,5,1
99665920,4+,Games,38,5,6
151880704,4+,Games,38,5,1
97139712,4+,Games,37,2,15
36419584,9+,Games,40,3,12
44193792,4+,Games,37,5,15
185210880,4+,Games,38,5,1
64337920,4+,Games,38,5,16
762607616,9+,Games,37,5,5
124961792,4+,Games,37,5,1
64692224,4+,Games,38,5,1
1178562560,9+,Games,37,5,5
131863552,4+,Games,37,5,11
32374784,4+,Games,37,5,1
96992256,4+,Games,37,3,1
22544384,4+,Games,38,5,1
228511744,9+,Games,38,5,3
15518720,4+,Games,40,4,1
101866496,4+,Games,38,5,1
134669312,4+,Games,38,5,1
263579648,4+,Games,37,5,1
245804032,4+,Games,37,5,11
3903508.48,12+,Games,37,0,1
100598784,12+,Games,40,5,14
171978752,12+,Games,37,5,1
74856448,4+,Games,40,5,1
285643776,12+,Games,38,5,11
964245504,9+,Games,37,5,5
97512448,4+,Games,38,5,11
26571776,4+,Games,38,5,7
75849728,4+,Games,38,5,9
969881600,9+,Games,37,5,4
178887680,12+,Games,38,5,7
167212032,12+,Games,37,1,1
126790656,9+,Games,37,3,2
21496832,4+,Games,40,2,1
138277888,4+,Games,37,5,1
77953024,12+,Games,37,5,1
272778240,9+,Games,40,1,1
57183232,4+,Games,38,5,1
173584384,12+,Games,38,5,1
116488192,4+,Games,38,5,11
87324672,4+,Games,37,5,1
45919232,4+,Games,40,0,1
152148992,9+,Games,38,4,18
34050048,4+,Games,40,0,2
236668928,4+,Games,38,5,11
130727936,9+,Games,37,5,11
189778944,9+,Games,37,5,1
20476928,4+,Games,38,5,11
156213248,4+,Games,40,5,1
366030848,9+,Games,37,5,13
256277504,12+,Games,37,5,1
10219520,4+,Games,38,4,1
94298112,4+,Games,38,5,2
17095680,4+,Games,40,3,10
35549184,4+,Games,37,4,1
123944960,4+,Games,38,5,10
120797184,9+,Games,37,5,1
79204352,4+,Games,37,5,1
226617344,4+,Games,37,5,1
106221568,4+,Games,40,5,1
542597120,9+,Games,25,5,1
242101248,4+,Games,37,5,15
85362688,4+,Games,38,5,1
536311808,12+,Games,24,5,1
127559680,9+,Games,37,5,5
20506624,4+,Games,38,4,1
479453184,12+,Games,38,5,1
150971392,12+,Games,37,5,1
147597312,9+,Games,37,4,6
167264256,4+,Games,38,5,4
1861763441,12+,Games,37,5,7
23513088,9+,Games,40,0,1
156247040,4+,Games,37,5,11
235838464,9+,Games,37,5,10
97480704,4+,Games,43,5,2
49047552,4+,Games,37,5,14
158268416,4+,Games,40,5,1
751140864,9+,Games,37,5,5
704336896,9+,Games,37,5,5
133867520,9+,Games,37,4,1
136130560,4+,Games,38,5,1
58182656,12+,Games,37,4,3
151424000,9+,Games,37,5,5
117156864,4+,Games,37,4,1
245209088,9+,Games,37,5,1
110459904,4+,Games,37,5,1
221721600,4+,Games,37,5,1
117479424,12+,Games,40,5,1
79126528,4+,Games,38,5,11
138964992,4+,Games,37,5,1
83590144,4+,Games,24,5,11
42434560,4+,Games,38,5,1
218849280,17+,Games,37,5,1
155706368,4+,Games,38,5,1
108646400,12+,Games,37,4,1
29322240,4+,Games,38,4,1
1861763441,12+,Games,37,5,1
97175552,4+,Games,37,5,1
85111808,4+,Games,38,3,5
203829248,4+,Games,38,5,1
113321984,4+,Games,38,5,1
93580288,4+,Games,37,5,1
111542272,4+,Games,38,5,11
119472128,4+,Games,40,5,1
132481024,4+,Games,40,5,1
209495040,12+,Games,38,5,1
234621952,4+,Games,37,5,1
993859584,17+,Games,25,5,1
40321024,4+,Games,40,2,1
324028416,4+,Games,38,5,11
77396992,4+,Games,40,5,1
112401408,4+,Games,38,5,2
292851712,12+,Games,37,5,5
143591424,4+,Games,40,5,1
361181184,4+,Games,37,5,3
35659776,4+,Games,37,5,13
27547648,4+,Games,40,2,1
97951744,4+,Games,38,5,1
296011776,4+,Games,38,4,1
222243840,4+,Games,37,5,1
275088384,9+,Games,37,5,1
191611904,4+,Games,38,5,4
187168768,12+,Games,38,5,9
76039168,4+,Games,38,5,1
902515712,9+,Games,37,5,5
30351360,4+,Games,38,5,1
106525696,4+,Games,38,5,16
474310656,4+,Games,37,5,1
138645504,4+,Games,38,5,1
45420544,4+,Games,40,5,2
100624384,4+,Games,38,5,11
469178368,4+,Games,40,5,1
60314624,4+,Games,40,4,1
90156032,9+,Games,40,5,1
111176704,4+,Games,38,5,16
35524608,4+,Games,38,5,1
137533440,12+,Games,37,5,1
25586688,12+,Games,38,5,1
42916864,12+,Games,38,5,1
40674304,12+,Games,38,5,1
40116224,4+,Games,40,2,1
29697024,12+,Games,38,5,1
101600256,4+,Games,38,5,1
81882112,9+,Games,37,5,8
283760640,9+,Games,37,5,3
47924224,4+,Games,37,3,1
32848896,17+,Games,37,0,1
146922496,4+,Games,37,5,1
125122560,9+,Games,38,5,1
350912512,9+,Games,40,5,1
65501184,4+,Games,37,5,4
94370816,4+,Games,38,5,11
956569600,9+,Games,37,5,4
131100672,4+,Games,38,5,11
21992448,9+,Games,38,5,4
268526592,4+,Games,38,5,11
42499072,4+,Games,40,5,3
87374848,4+,Games,37,5,1
434906112,4+,Games,37,5,1
217378816,17+,Games,38,5,1
46997504,4+,Games,38,5,1
67192832,4+,Games,37,5,1
88484864,4+,Games,40,0,1
392790016,4+,Games,38,5,4
142680064,4+,Games,38,5,1
187321344,9+,Games,38,5,1
281393152,4+,Games,37,4,1
76563456,4+,Games,37,5,1
127227904,12+,Games,37,5,1
41964544,4+,Games,40,0,1
479346688,12+,Games,40,5,1
183178240,12+,Games,37,5,1
128708608,4+,Games,40,5,1
162812928,12+,Games,37,3,1
23376896,12+,Games,38,5,1
57315328,4+,Games,40,4,10
64712704,4+,Games,37,5,1
71790592,4+,Games,37,0,1
32714752,4+,Games,40,0,2
169488384,4+,Games,38,5,1
91834368,4+,Games,37,5,1
95555584,12+,Games,38,3,1
279991296,4+,Games,38,5,11
91865088,4+,Games,38,5,16
102147072,4+,Games,38,5,16
81683456,4+,Games,40,2,1
15002624,4+,Games,38,0,1
323822592,4+,Games,38,5,1
246023168,9+,Games,37,5,1
59572224,4+,Games,38,5,1
124506112,4+,Games,40,5,1
86687744,12+,Games,37,0,5
219144192,4+,Games,37,5,1
299749376,4+,Games,37,5,1
150863872,12+,Games,37,0,1
62359552,4+,Games,40,3,25
203589632,4+,Games,37,5,1
628180992,9+,Games,37,5,1
278811648,4+,Games,37,5,1
89188352,4+,Games,38,5,1
143346688,4+,Games,40,0,1
242505728,4+,Games,40,5,1
169535488,4+,Games,37,5,1
64244736,4+,Games,37,5,25
33946624,4+,Games,37,5,1
57349120,9+,Games,40,5,1
52342784,4+,Games,37,5,2
168774656,12+,Games,38,4,1
27853824,17+,Games,37,0,1
126644224,4+,Games,38,5,1
120760320,4+,Games,38,0,1
97235968,12+,Games,38,0,2
90898432,4+,Games,40,0,2
130242560,12+,Music,37,4,1
147093504,12+,Music,37,3,16
11423008,4+,Music,43,2,10
4263936,4+,Music,43,1,1
116443136,12+,Music,37,5,2
107983872,4+,Music,37,4,12
63283200,4+,Music,37,5,33
22185984,4+,Music,37,5,10
40717312,4+,Music,37,5,14
101925888,12+,Music,37,4,14
132510720,12+,Music,37,5,18
105009152,4+,Music,37,4,7
147118080,12+,Music,37,3,15
91267072,9+,Music,37,4,14
70516736,9+,Music,37,5,23
103049216,4+,Music,37,0,6
35717120,4+,Music,24,5,14
109270016,12+,Music,37,4,9
3903508.48,4+,Music,43,0,1
34405376,4+,Music,38,5,12
132141056,4+,Music,37,5,12
101735424,12+,Music,37,4,14
55030784,4+,Music,37,5,12
13062144,4+,Music,37,5,1
385908736,4+,Music,38,5,1
26399744,4+,Music,37,5,4
80923648,4+,Music,37,3,7
223332352,4+,Music,37,5,8
144888832,4+,Music,37,5,12
65954816,4+,Music,37,5,25
72814592,4+,Music,38,0,12
75674624,4+,Music,43,5,16
109940736,9+,Music,37,5,12
77778944,4+,Music,37,5,6
71257088,12+,Music,37,5,12
84864000,12+,Music,25,0,1
41123840,12+,Music,37,1,1
44860416,4+,Music,24,5,1
56131584,4+,Music,37,3,23
95711232,4+,Music,38,5,19
26939392,4+,Music,37,5,2
1032812544,4+,Music,24,5,1
184817664,12+,Music,37,4,11
16686080,17+,Music,37,5,2
40071168,12+,Music,37,0,3
41422848,4+,Music,24,5,1
128413696,4+,Music,37,5,5
119949312,4+,Music,24,5,7
76720128,4+,Music,37,0,7
117793792,4+,Music,37,5,22
14417920,4+,Music,37,4,3
54193152,12+,Music,37,4,1
59085824,4+,Music,38,5,12
918957056,4+,Music,37,5,5
86334464,4+,Music,38,4,1
132413440,12+,Music,37,0,14
32728064,12+,Music,37,4,2
121240576,4+,Music,37,5,2
73091072,4+,Music,38,5,18
36992000,4+,Music,37,5,3
54278144,12+,Music,37,0,2
63882240,12+,Music,37,5,9
73674752,4+,Music,37,0,5
5883904,4+,Music,37,0,10
134921216,12+,Music,37,5,11
1385491456,4+,Music,37,5,5
138166272,4+,Music,37,5,11
73953280,4+,Music,25,3,1
22730752,12+,Music,37,3,1
31550464,4+,Music,38,3,1
190360576,4+,Music,37,5,1
95298560,4+,Music,24,5,31
21928960,4+,Music,38,3,4
18927616,4+,Music,38,5,31
63872000,12+,Music,37,0,1
134340608,4+,Music,24,5,8
113533952,4+,Music,37,5,13
69876736,12+,Music,37,4,9
508655616,4+,Music,37,5,1
88055808,4+,Music,37,5,2
49049600,4+,Music,37,5,1
38459392,4+,Music,38,0,11
146113536,4+,Music,35,5,34
48986112,4+,Music,38,0,11
22317056,4+,Music,38,5,14
49267712,4+,Music,38,5,14
205972480,4+,Music,25,5,1
6290432,4+,Music,37,5,1
293967872,4+,Music,24,5,7
103392256,4+,Music,37,5,2
88309760,4+,Music,37,4,4
20305920,4+,Music,37,3,2
601800704,12+,Music,38,5,1
32579584,4+,Music,37,3,1
5267456,4+,Music,24,5,1
70608896,4+,Music,37,5,1
93433856,4+,Music,24,5,1
28763136,4+,Music,37,0,1
3903508.48,4+,Music,37,5,1
10542080,4+,Music,37,5,1
75792384,4+,Music,37,5,1
29427712,4+,Music,24,3,2
49390592,4+,Music,24,5,1
43658240,4+,Music,24,1,1
75583488,4+,Music,37,5,4
105809920,4+,Music,25,5,2
45229056,4+,Photo & Video,37,5,1
28135424,4+,Photo & Video,37,0,3
122315776,4+,Photo & Video,37,5,1
12818432,12+,Photo & Video,37,5,1
89187328,4+,Photo & Video,37,0,10
73332736,4+,Photo & Video,37,5,1
9906176,4+,Photo & Video,37,0,1
4466688,4+,Photo & Video,37,5,4
21771264,12+,Photo & Video,38,5,14
35422208,4+,Photo & Video,40,5,1
34310144,4+,Photo & Video,26,5,1
45182976,4+,Photo & Video,37,5,2
58463232,4+,Photo & Video,37,5,1
27962368,4+,Photo & Video,37,0,14
18752512,4+,Photo & Video,24,5,1
7954432,4+,Photo & Video,38,5,3
36705280,4+,Photo & Video,37,5,1
72586240,4+,Photo & Video,37,5,1
113954816,12+,Photo & Video,37,0,29
29494272,4+,Photo & Video,37,5,13
22227968,4+,Photo & Video,37,0,4
123070464,4+,Photo & Video,37,5,22
29369344,4+,Photo & Video,37,0,31
5800960,4+,Photo & Video,38,5,1
65495040,4+,Photo & Video,37,5,8
142101504,4+,Photo & Video,37,0,5
84909056,4+,Photo & Video,37,5,7
4511744,4+,Photo & Video,40,0,1
36758528,4+,Photo & Video,37,5,21
58143744,4+,Photo & Video,37,5,1
25382912,4+,Photo & Video,37,5,8
92432384,9+,Photo & Video,37,4,1
141322240,4+,Photo & Video,37,3,34
91466752,17+,Photo & Video,38,0,11
102964224,12+,Photo & Video,37,5,10
161159168,12+,Photo & Video,37,0,12
14741504,4+,Photo & Video,38,5,1
109210624,12+,Photo & Video,37,5,12
25620480,4+,Photo & Video,40,0,1
119500800,4+,Photo & Video,38,5,3
7671808,4+,Photo & Video,40,4,6
107525120,4+,Photo & Video,24,5,3
77390848,4+,Photo & Video,38,5,5
14578688,4+,Photo & Video,37,0,12
101117952,12+,Photo & Video,37,3,10
15488000,4+,Photo & Video,37,0,2
120877056,17+,Photo & Video,37,0,9
108412928,4+,Photo & Video,37,5,4
12115968,4+,Photo & Video,37,3,1
96086016,9+,Photo & Video,37,5,7
134016000,4+,Photo & Video,37,3,10
118072320,4+,Photo & Video,37,3,10
81019904,4+,Photo & Video,37,5,7
84792320,12+,Photo & Video,37,5,34
120474624,4+,Photo & Video,37,2,13
77113344,4+,Photo & Video,37,5,16
3903508.48,4+,Photo & Video,37,1,1
72188928,4+,Photo & Video,37,5,18
55636992,4+,Photo & Video,38,5,24
112790528,4+,Photo & Video,37,5,1
74172416,4+,Photo & Video,40,5,2
52942848,4+,Photo & Video,38,0,9
26597376,4+,Photo & Video,35,4,21
73878528,4+,Photo & Video,37,5,11
36269056,12+,Photo & Video,37,5,23
88022016,4+,Photo & Video,37,5,4
94266368,4+,Photo & Video,37,5,4
21434368,4+,Photo & Video,38,0,27
123987968,4+,Photo & Video,38,5,29
109300736,4+,Photo & Video,37,5,1
22585344,4+,Photo & Video,40,5,9
35957760,4+,Photo & Video,37,5,6
112073728,4+,Photo & Video,37,5,22
45243392,4+,Photo & Video,38,0,3
46732288,4+,Photo & Video,37,5,31
54000640,4+,Photo & Video,37,5,22
76231680,4+,Photo & Video,37,5,1
99624960,4+,Photo & Video,37,1,23
112688128,4+,Photo & Video,37,0,16
32724992,4+,Photo & Video,37,5,6
124726272,12+,Photo & Video,37,5,21
3923968,4+,Photo & Video,37,0,1
161335296,4+,Photo & Video,37,0,6
39256064,4+,Photo & Video,37,5,6
20610048,4+,Photo & Video,37,5,19
88886272,4+,Photo & Video,25,5,3
63549440,4+,Photo & Video,38,5,1
61157376,4+,Photo & Video,38,0,12
120056832,4+,Photo & Video,37,5,18
95378432,4+,Photo & Video,38,5,4
140902400,4+,Photo & Video,37,5,8
3903508.48,4+,Photo & Video,38,5,1
52002816,4+,Photo & Video,38,5,12
76257280,4+,Photo & Video,37,5,9
128229376,4+,Photo & Video,37,0,9
118618112,4+,Photo & Video,38,5,5
30717952,4+,Photo & Video,37,5,1
52312064,4+,Photo & Video,37,5,10
112843776,4+,Photo & Video,38,5,1
18268160,4+,Photo & Video,40,5,1
11747328,4+,Photo & Video,38,5,11
125425664,4+,Photo & Video,37,0,9
222722048,9+,Photo & Video,37,0,30
189254656,4+,Photo & Video,37,5,12
187350016,4+,Photo & Video,37,4,10
177529856,4+,Photo & Video,38,5,24
14665728,4+,Photo & Video,38,5,1
31154176,17+,Photo & Video,43,5,28
16912384,4+,Photo & Video,40,5,2
16485376,4+,Photo & Video,37,4,1
15210496,4+,Photo & Video,37,0,1
53941248,4+,Photo & Video,37,5,1
72655872,4+,Photo & Video,24,5,12
54693888,4+,Photo & Video,40,0,9
101650432,4+,Photo & Video,37,5,9
211343360,4+,Photo & Video,37,5,15
96517120,4+,Photo & Video,37,0,10
102120448,4+,Photo & Video,38,0,5
45063168,4+,Photo & Video,37,5,13
136221696,4+,Photo & Video,37,0,19
109877248,17+,Photo & Video,37,0,29
6580224,4+,Photo & Video,37,5,12
55678976,4+,Photo & Video,37,5,8
131635200,4+,Photo & Video,37,5,16
80793600,4+,Photo & Video,37,2,5
22478848,4+,Photo & Video,38,0,30
69170176,9+,Photo & Video,37,5,11
90218496,4+,Photo & Video,37,5,16
110953472,4+,Photo & Video,37,5,18
146830336,4+,Photo & Video,24,5,12
40141824,17+,Photo & Video,37,5,12
61438976,4+,Photo & Video,37,5,12
34190336,4+,Photo & Video,37,5,21
173910016,12+,Photo & Video,37,0,21
104902656,12+,Photo & Video,37,4,7
147106816,12+,Photo & Video,37,0,3
147728384,12+,Photo & Video,38,0,3
52169728,4+,Photo & Video,37,5,2
102500352,12+,Photo & Video,40,5,3
118107136,12+,Photo & Video,37,0,25
133124096,9+,Photo & Video,37,4,16
54254592,12+,Photo & Video,37,0,3
56615936,4+,Photo & Video,37,5,5
143550464,4+,Photo & Video,24,0,12
61046784,9+,Photo & Video,37,5,8
40767488,4+,Photo & Video,37,5,1
138831872,4+,Photo & Video,37,5,20
202334208,4+,Photo & Video,37,5,19
17196032,4+,Photo & Video,37,5,2
51412992,4+,Photo & Video,40,5,31
126391296,4+,Photo & Video,37,5,17
39219200,4+,Photo & Video,37,5,10
81220608,4+,Photo & Video,37,5,21
41463808,4+,Photo & Video,38,0,1
9646080,17+,Photo & Video,38,5,1
25153536,4+,Photo & Video,38,0,30
181997568,4+,Photo & Video,37,5,24
57647104,4+,Photo & Video,37,5,16
240285696,4+,Photo & Video,37,5,1
5897216,4+,Photo & Video,37,2,11
132711424,4+,Photo & Video,37,5,11
127879168,4+,Photo & Video,37,5,13
36184064,4+,Photo & Video,38,0,26
78735360,4+,Photo & Video,37,3,1
99231744,4+,Photo & Video,37,5,13
121899008,12+,Photo & Video,37,0,11
135152640,4+,Photo & Video,37,0,19
71397376,4+,Photo & Video,37,5,11
99465216,4+,Photo & Video,37,5,13
18546688,4+,Photo & Video,37,0,1
64729088,4+,Photo & Video,38,5,14
107235328,4+,Photo & Video,37,0,15
11715584,4+,Photo & Video,40,5,1
18935808,4+,Photo & Video,43,5,5
160215040,4+,Photo & Video,37,5,34
188807168,4+,Photo & Video,37,5,12
9355264,4+,Photo & Video,37,0,27
105525248,4+,Photo & Video,37,5,10
91374592,4+,Photo & Video,37,5,1
115112960,4+,Photo & Video,37,0,13
48201728,17+,Photo & Video,37,0,1
8335360,4+,Photo & Video,37,5,1
9326592,4+,Photo & Video,37,2,1
50565120,4+,Photo & Video,38,5,1
16275456,4+,Photo & Video,37,5,1
57919488,4+,Photo & Video,37,5,17
274699264,4+,Photo & Video,37,5,13
56421376,4+,Photo & Video,37,5,10
204382208,4+,Photo & Video,37,0,33
109117440,4+,Photo & Video,37,5,31
18767872,4+,Photo & Video,43,5,5
47943680,4+,Photo & Video,37,5,12
87287808,12+,Photo & Video,37,5,1
55851008,4+,Photo & Video,37,0,9
39056384,4+,Photo & Video,37,0,2
71816192,4+,Photo & Video,37,0,5
37767168,4+,Photo & Video,37,5,11
39306240,4+,Photo & Video,37,5,1
104204288,4+,Photo & Video,37,5,21
76221440,4+,Photo & Video,37,0,1
58049536,12+,Photo & Video,37,0,8
119274496,4+,Photo & Video,37,0,5
42884096,12+,Photo & Video,38,0,1
18984960,4+,Photo & Video,43,5,5
27561984,4+,Photo & Video,43,5,5
19247104,4+,Photo & Video,43,5,5
15195136,4+,Photo & Video,38,5,1
53268480,4+,Photo & Video,37,5,11
89829376,12+,Photo & Video,37,5,13
83418112,4+,Photo & Video,37,5,13
16869376,4+,Photo & Video,37,5,2
40071168,4+,Photo & Video,38,5,18
74435584,4+,Photo & Video,37,5,2
13051904,4+,Photo & Video,37,5,12
29030400,4+,Photo & Video,37,0,1
23003136,4+,Photo & Video,37,0,1
36320256,4+,Photo & Video,37,0,3
47119360,4+,Photo & Video,37,0,18
13921280,4+,Photo & Video,37,5,8
16411648,4+,Photo & Video,40,0,2
68282368,4+,Photo & Video,37,0,24
198906880,9+,Photo & Video,37,5,11
24253440,12+,Photo & Video,37,0,1
47585280,4+,Photo & Video,37,5,1
166354944,4+,Photo & Video,37,5,12
140281856,4+,Photo & Video,37,4,11
3903508.48,4+,Photo & Video,37,0,2
153460736,4+,Photo & Video,37,5,10
117997568,12+,Photo & Video,37,5,12
83113984,4+,Photo & Video,25,3,9
90942464,4+,Photo & Video,37,0,11
99978240,17+,Photo & Video,37,4,2
85392384,12+,Photo & Video,37,3,11
117949440,9+,Photo & Video,37,0,11
84549632,4+,Photo & Video,37,5,24
5553152,4+,Photo & Video,38,5,1
69005312,4+,Photo & Video,37,0,11
97897472,9+,Photo & Video,37,5,1
56849408,4+,Photo & Video,37,0,10
76442624,9+,Photo & Video,37,0,2
77242368,4+,Photo & Video,25,5,8
131016704,4+,Photo & Video,25,4,9
11674624,12+,Photo & Video,40,3,1
6919168,12+,Photo & Video,37,1,1
108771328,4+,Photo & Video,37,5,16
86294528,4+,Photo & Video,37,0,1
55673856,4+,Photo & Video,37,3,8
11880448,17+,Photo & Video,37,4,11
42786816,4+,Photo & Video,37,5,11
25473024,4+,Photo & Video,25,5,10
90322944,4+,Photo & Video,38,0,3
31147008,4+,Photo & Video,37,5,13
133572608,4+,Photo & Video,37,0,6
71370752,4+,Photo & Video,25,0,34
97276928,12+,Photo & Video,38,0,2
92774400,4+,Reference,37,5,34
70707916,4+,Reference,43,0,2
210088960,4+,Reference,37,5,2
111275008,4+,Reference,37,0,1
30369792,9+,Reference,37,5,1
66138112,4+,Reference,38,5,1
165748736,4+,Reference,24,5,9
108836864,4+,Reference,37,0,1
100551680,4+,Reference,37,5,16
152671232,17+,Reference,37,5,3
155593728,4+,Reference,38,1,12
30382080,4+,Reference,38,0,11
13778944,4+,Reference,37,4,3
22264832,12+,Reference,40,5,1
162652160,4+,Reference,24,5,9
75027456,4+,Reference,37,5,19
103469056,4+,Reference,37,5,15
596499456,4+,Reference,37,5,29
148458496,4+,Reference,38,4,12
69448704,4+,Reference,37,5,2
20587520,4+,Reference,24,5,3
175430656,4+,Reference,37,5,11
265569280,4+,Reference,37,5,2
18964480,4+,Reference,37,0,3
60432384,4+,Reference,38,5,12
164829184,12+,Reference,40,4,1
151115776,12+,Reference,40,4,1
31600640,17+,Reference,37,5,2
10645504,4+,Reference,37,2,2
69587968,4+,Reference,38,5,1
103895040,4+,Reference,37,0,11
656701440,4+,Reference,37,5,1
65344512,12+,Reference,38,4,1
115707904,12+,Reference,38,3,1
27025408,4+,Reference,38,4,1
27295744,4+,Reference,38,4,1
52959232,4+,Reference,38,3,2
86874112,12+,Reference,37,4,1
27029504,17+,Reference,37,2,1
89927680,12+,Reference,37,4,1
90124288,4+,Reference,37,4,1
85424128,12+,Reference,37,4,1
